,Date,Store,DayOfWeek,Sales,Open,Promo,StateHoliday,SchoolHoliday
604732,2014-06-27,37.0,5.0,5772.0,1.0,0.0,0,0.0
604733,2014-06-27,38.0,5.0,4693.0,1.0,0.0,0,0.0
604734,2014-06-27,39.0,5.0,4132.0,1.0,0.0,0,0.0
604735,2014-06-27,40.0,5.0,3909.0,1.0,0.0,0,0.0
604736,2014-06-27,33.0,5.0,7136.0,1.0,0.0,0,0.0
604737,2014-06-27,41.0,5.0,5299.0,1.0,0.0,0,0.0
604738,2014-06-27,43.0,5.0,6600.0,1.0,0.0,0,0.0
604739,2014-06-27,44.0,5.0,4636.0,1.0,0.0,0,0.0
604740,2014-06-27,45.0,5.0,4114.0,1.0,0.0,0,0.0
604741,2014-06-27,46.0,5.0,4918.0,1.0,0.0,0,0.0
604742,2014-06-27,47.0,5.0,5691.0,1.0,0.0,0,0.0
604743,2014-06-27,48.0,5.0,2929.0,1.0,0.0,0,0.0
604744,2014-06-27,42.0,5.0,8976.0,1.0,0.0,0,0.0
604746,2014-06-27,137.0,5.0,7957.0,1.0,0.0,0,0.0
604747,2014-06-27,139.0,5.0,6193.0,1.0,0.0,0,0.0
604748,2014-06-27,241.0,5.0,5713.0,1.0,0.0,0,0.0
604749,2014-06-27,240.0,5.0,4316.0,1.0,0.0,0,0.0
604750,2014-06-27,239.0,5.0,4561.0,1.0,0.0,0,0.0
604751,2014-06-27,238.0,5.0,6740.0,1.0,0.0,0,0.0
604752,2014-06-27,237.0,5.0,4417.0,1.0,0.0,0,0.0
604753,2014-06-27,236.0,5.0,6730.0,1.0,0.0,0,0.0
604754,2014-06-27,235.0,5.0,5373.0,1.0,0.0,0,0.0
604755,2014-06-27,234.0,5.0,8828.0,1.0,0.0,0,0.0
604756,2014-06-27,233.0,5.0,9303.0,1.0,0.0,0,0.0
604757,2014-06-27,232.0,5.0,3550.0,1.0,0.0,0,0.0
604758,2014-06-27,231.0,5.0,4246.0,1.0,0.0,0,
604759,2014-06-27,230.0,5.0,6520.0,1.0,0.0,0,0.0
604760,2014-06-27,229.0,5.0,7723.0,1.0,0.0,0,0.0
604761,2014-06-27,228.0,5.0,7555.0,1.0,0.0,0,0.0
604762,2014-06-27,227.0,5.0,4683.0,1.0,0.0,0,0.0
604763,2014-06-27,226.0,5.0,6425.0,1.0,0.0,0,0.0
604764,2014-06-27,225.0,5.0,4758.0,1.0,0.0,0,0.0
604765,2014-06-27,211.0,5.0,11056.0,1.0,0.0,0,0.0
604766,2014-06-27,212.0,5.0,4153.0,,0.0,0,0.0
604767,2014-06-27,213.0,5.0,7422.0,1.0,0.0,0,0.0
604768,2014-06-27,214.0,5.0,9008.0,1.0,0.0,0,0.0
604769,2014-06-27,215.0,5.0,4752.0,1.0,0.0,0,0.0
604770,2014-06-27,216.0,5.0,5848.0,1.0,0.0,0,0.0
604771,2014-06-27,242.0,5.0,3431.0,1.0,0.0,0,0.0
604772,2014-06-27,217.0,5.0,4244.0,1.0,0.0,0,0.0
604773,2014-06-27,219.0,5.0,3145.0,1.0,,0,0.0
604774,2014-06-27,220.0,,3844.0,1.0,0.0,0,0.0
604775,2014-06-27,221.0,5.0,6139.0,1.0,0.0,0,0.0
604776,2014-06-27,222.0,5.0,4295.0,1.0,0.0,0,0.0
604777,2014-06-27,223.0,5.0,5973.0,1.0,0.0,0,0.0
604778,2014-06-27,224.0,5.0,6551.0,1.0,0.0,0,0.0
604779,2014-06-27,218.0,5.0,4324.0,1.0,0.0,0,0.0
604780,2014-06-27,210.0,5.0,2644.0,1.0,0.0,0,0.0
604781,2014-06-27,243.0,5.0,5460.0,1.0,0.0,0,0.0
604782,2014-06-27,245.0,5.0,7535.0,1.0,0.0,0,0.0
604783,2014-06-27,276.0,,3719.0,1.0,0.0,,0.0
604784,2014-06-27,275.0,5.0,5901.0,1.0,0.0,0,0.0
604785,2014-06-27,274.0,5.0,3957.0,1.0,0.0,0,0.0
604786,2014-06-27,273.0,5.0,6559.0,1.0,0.0,0,0.0
604787,2014-06-27,272.0,5.0,5115.0,1.0,0.0,0,0.0
604788,2014-06-27,271.0,5.0,6633.0,1.0,0.0,0,0.0
604789,2014-06-27,,5.0,7921.0,,0.0,0,0.0
604790,2014-06-27,269.0,5.0,7094.0,1.0,0.0,0,0.0
604791,2014-06-27,268.0,5.0,3664.0,1.0,0.0,0,0.0
604792,2014-06-27,267.0,5.0,7317.0,1.0,0.0,0,0.0
604793,2014-06-27,266.0,5.0,3412.0,1.0,0.0,0,0.0
604794,2014-06-27,265.0,5.0,4313.0,1.0,0.0,0,0.0
604795,2014-06-27,264.0,5.0,17074.0,1.0,0.0,0,0.0
604796,2014-06-27,263.0,5.0,4110.0,1.0,0.0,0,0.0
604797,2014-06-27,262.0,5.0,21040.0,1.0,0.0,0,0.0
604798,2014-06-27,261.0,5.0,10743.0,1.0,0.0,0,0.0
604799,2014-06-27,260.0,5.0,5552.0,1.0,0.0,0,0.0
604800,2014-06-27,246.0,5.0,5945.0,1.0,0.0,0,0.0
604801,2014-06-27,247.0,5.0,6666.0,1.0,0.0,0,0.0
604802,2014-06-27,248.0,5.0,7193.0,1.0,0.0,0,0.0
604803,2014-06-27,249.0,5.0,5131.0,1.0,0.0,0,0.0
604804,2014-06-27,250.0,5.0,7365.0,1.0,0.0,0,
604805,2014-06-27,251.0,5.0,15608.0,1.0,0.0,0,0.0
604806,2014-06-27,244.0,5.0,4533.0,1.0,0.0,0,0.0
604808,2014-06-27,254.0,5.0,2409.0,1.0,0.0,0,0.0
604809,2014-06-27,255.0,5.0,5965.0,1.0,0.0,0,0.0
604810,2014-06-27,256.0,5.0,8109.0,1.0,0.0,0,0.0
604811,2014-06-27,257.0,5.0,4521.0,1.0,0.0,0,0.0
604812,2014-06-27,258.0,5.0,5715.0,1.0,0.0,0,0.0
604813,2014-06-27,259.0,5.0,11681.0,1.0,0.0,0,0.0
604814,2014-06-27,253.0,5.0,5164.0,1.0,0.0,0,0.0
604815,2014-06-27,138.0,5.0,7240.0,1.0,0.0,0,0.0
604816,2014-06-27,209.0,5.0,5388.0,1.0,0.0,0,0.0
604817,2014-06-27,207.0,5.0,9033.0,1.0,0.0,0,0.0
604818,2014-06-27,171.0,5.0,7328.0,1.0,0.0,0,0.0
604819,2014-06-27,170.0,5.0,4688.0,1.0,0.0,0,0.0
604820,2014-06-27,169.0,5.0,7926.0,1.0,0.0,0,0.0
604821,2014-06-27,168.0,5.0,6293.0,1.0,0.0,0,0.0
604822,2014-06-27,167.0,5.0,7967.0,1.0,0.0,0,0.0
604823,2014-06-27,166.0,5.0,5089.0,1.0,0.0,0,0.0
604824,2014-06-27,165.0,5.0,3687.0,1.0,0.0,0,0.0
604825,2014-06-27,164.0,5.0,5467.0,1.0,0.0,0,0.0
604826,2014-06-27,,5.0,6411.0,1.0,0.0,0,0.0
604827,2014-06-27,162.0,5.0,6906.0,1.0,0.0,0,0.0
604828,2014-06-27,161.0,5.0,6628.0,1.0,0.0,0,0.0
604829,2014-06-27,160.0,5.0,4988.0,1.0,0.0,0,0.0
604830,2014-06-27,,5.0,6952.0,1.0,0.0,0,0.0
604831,2014-06-27,158.0,5.0,7581.0,1.0,0.0,0,0.0
604832,2014-06-27,157.0,5.0,9499.0,1.0,0.0,0,0.0
604833,2014-06-27,156.0,5.0,6023.0,1.0,0.0,0,0.0
604834,2014-06-27,155.0,5.0,6245.0,1.0,0.0,0,0.0
604835,2014-06-27,141.0,5.0,4527.0,1.0,0.0,0,0.0
604836,2014-06-27,142.0,5.0,4140.0,1.0,0.0,0,0.0
604837,2014-06-27,143.0,5.0,5222.0,1.0,0.0,0,0.0
604838,2014-06-27,144.0,5.0,6277.0,1.0,0.0,0,0.0
604839,2014-06-27,145.0,5.0,6091.0,1.0,0.0,0,0.0
604840,2014-06-27,146.0,5.0,7394.0,1.0,0.0,0,0.0
604841,2014-06-27,172.0,5.0,6019.0,1.0,0.0,0,0.0
604842,2014-06-27,147.0,,7196.0,1.0,0.0,0,0.0
604843,2014-06-27,149.0,5.0,5431.0,1.0,0.0,0,0.0
604844,2014-06-27,150.0,5.0,7445.0,1.0,,0,0.0
604846,2014-06-27,152.0,5.0,4311.0,1.0,0.0,0,0.0
604847,2014-06-27,153.0,5.0,6154.0,1.0,0.0,0,0.0
604848,2014-06-27,154.0,5.0,7039.0,1.0,0.0,,0.0
604849,2014-06-27,148.0,5.0,7532.0,1.0,0.0,0,0.0
604850,2014-06-27,208.0,5.0,2526.0,1.0,0.0,0,0.0
604851,2014-06-27,173.0,5.0,7443.0,1.0,0.0,0,0.0
604852,2014-06-27,175.0,5.0,5995.0,1.0,0.0,0,0.0
604853,2014-06-27,206.0,5.0,6887.0,1.0,0.0,0,0.0
604854,2014-06-27,205.0,5.0,5355.0,1.0,0.0,0,0.0
604855,2014-06-27,204.0,5.0,5670.0,1.0,0.0,0,0.0
604856,2014-06-27,203.0,5.0,5116.0,1.0,0.0,0,0.0
604857,2014-06-27,202.0,5.0,5828.0,1.0,0.0,0,0.0
604858,2014-06-27,201.0,5.0,4642.0,1.0,0.0,0,0.0
604859,2014-06-27,200.0,5.0,7565.0,1.0,0.0,0,0.0
604860,2014-06-27,199.0,5.0,7225.0,1.0,0.0,0,0.0
604861,2014-06-27,198.0,5.0,2591.0,1.0,0.0,0,0.0
604862,2014-06-27,197.0,,5247.0,1.0,0.0,0,0.0
604863,2014-06-27,196.0,5.0,4462.0,1.0,0.0,0,0.0
604864,2014-06-27,195.0,5.0,8080.0,1.0,0.0,0,0.0
604865,2014-06-27,194.0,5.0,4217.0,1.0,0.0,0,0.0
604867,2014-06-27,192.0,5.0,8943.0,1.0,0.0,0,0.0
604868,2014-06-27,191.0,5.0,6374.0,1.0,0.0,0,0.0
604869,2014-06-27,190.0,5.0,7093.0,1.0,0.0,0,0.0
604870,2014-06-27,176.0,5.0,4566.0,1.0,0.0,0,0.0
604871,2014-06-27,177.0,5.0,3791.0,1.0,0.0,0,0.0
604872,2014-06-27,178.0,5.0,9373.0,1.0,,0,0.0
604873,2014-06-27,179.0,5.0,5405.0,1.0,0.0,0,0.0
604874,2014-06-27,180.0,5.0,6355.0,1.0,0.0,,0.0
604875,2014-06-27,181.0,5.0,5755.0,1.0,0.0,0,0.0
604876,2014-06-27,174.0,5.0,5705.0,1.0,0.0,0,0.0
604877,2014-06-27,182.0,5.0,4737.0,1.0,0.0,0,0.0
604878,2014-06-27,184.0,5.0,5091.0,1.0,0.0,0,0.0
604879,2014-06-27,185.0,5.0,6904.0,1.0,0.0,0,0.0
604880,2014-06-27,186.0,5.0,3013.0,1.0,,0,0.0
604881,2014-06-27,187.0,5.0,6171.0,1.0,0.0,0,0.0
604882,2014-06-27,188.0,5.0,3893.0,1.0,0.0,0,0.0
604883,2014-06-27,189.0,5.0,8470.0,1.0,0.0,0,0.0
604884,2014-06-27,183.0,5.0,4147.0,1.0,0.0,0,0.0
604885,2014-06-27,557.0,5.0,3445.0,1.0,0.0,0,0.0
604886,2014-06-27,558.0,5.0,2949.0,1.0,0.0,0,0.0
604887,2014-06-27,,5.0,4500.0,1.0,0.0,0,0.0
604888,2014-06-27,939.0,5.0,6403.0,1.0,0.0,0,0.0
604889,2014-06-27,938.0,5.0,8843.0,1.0,0.0,0,0.0
604890,2014-06-27,937.0,5.0,6025.0,1.0,0.0,0,0.0
604891,2014-06-27,936.0,5.0,5573.0,1.0,0.0,0,0.0
604892,2014-06-27,935.0,5.0,5673.0,1.0,0.0,0,0.0
604893,2014-06-27,934.0,5.0,6607.0,1.0,0.0,0,0.0
604895,2014-06-27,932.0,5.0,7210.0,1.0,0.0,0,0.0
604897,2014-06-27,930.0,5.0,6113.0,1.0,0.0,0,0.0
604898,2014-06-27,929.0,5.0,5999.0,1.0,0.0,0,0.0
604899,2014-06-27,928.0,5.0,7025.0,1.0,0.0,0,
604900,2014-06-27,927.0,5.0,5028.0,1.0,0.0,0,0.0
604901,2014-06-27,926.0,5.0,7122.0,1.0,0.0,0,0.0
604902,2014-06-27,940.0,5.0,6293.0,1.0,0.0,0,0.0
604904,2014-06-27,923.0,5.0,4966.0,1.0,0.0,0,0.0
604905,2014-06-27,922.0,5.0,6823.0,1.0,0.0,0,0.0
604906,2014-06-27,921.0,5.0,7354.0,1.0,0.0,0,0.0
604907,2014-06-27,920.0,5.0,5881.0,1.0,0.0,0,0.0
604908,2014-06-27,919.0,5.0,4848.0,1.0,0.0,0,0.0
604909,2014-06-27,918.0,5.0,4942.0,1.0,0.0,0,0.0
604910,2014-06-27,917.0,5.0,6214.0,1.0,0.0,0,0.0
604911,2014-06-27,916.0,5.0,4307.0,1.0,0.0,0,0.0
604912,2014-06-27,915.0,,5612.0,1.0,0.0,0,0.0
604913,2014-06-27,914.0,5.0,8010.0,1.0,,0,0.0
604914,2014-06-27,913.0,5.0,6893.0,1.0,0.0,0,0.0
604915,2014-06-27,912.0,5.0,5145.0,1.0,0.0,0,0.0
604916,2014-06-27,911.0,5.0,8805.0,1.0,0.0,0,0.0
604917,2014-06-27,910.0,5.0,5598.0,1.0,0.0,0,0.0
604918,2014-06-27,924.0,5.0,4474.0,1.0,0.0,0,0.0
604919,2014-06-27,941.0,5.0,4580.0,1.0,0.0,,0.0
604920,2014-06-27,942.0,5.0,5903.0,1.0,0.0,0,0.0
604921,2014-06-27,,5.0,6667.0,1.0,0.0,0,0.0
604922,2014-06-27,974.0,5.0,10581.0,,,0,0.0
604923,2014-06-27,973.0,5.0,5388.0,1.0,0.0,0,0.0
604925,2014-06-27,971.0,5.0,6706.0,1.0,0.0,0,0.0
604926,2014-06-27,970.0,5.0,3592.0,1.0,0.0,0,0.0
604927,2014-06-27,969.0,5.0,3671.0,1.0,0.0,0,0.0
604928,2014-06-27,968.0,5.0,6504.0,1.0,0.0,0,0.0
604930,2014-06-27,966.0,5.0,4880.0,1.0,0.0,0,0.0
604931,2014-06-27,965.0,5.0,6413.0,1.0,0.0,0,0.0
604932,2014-06-27,964.0,,7900.0,1.0,0.0,0,0.0
604933,2014-06-27,963.0,5.0,8949.0,1.0,0.0,0,0.0
604934,2014-06-27,962.0,5.0,6037.0,1.0,0.0,0,0.0
604935,2014-06-27,961.0,5.0,5891.0,1.0,0.0,0,0.0
604936,2014-06-27,960.0,5.0,5257.0,1.0,0.0,0,0.0
604937,2014-06-27,,5.0,6249.0,1.0,0.0,0,0.0
604938,2014-06-27,958.0,5.0,3608.0,1.0,0.0,0,0.0
604939,2014-06-27,944.0,5.0,6372.0,1.0,0.0,0,0.0
604940,2014-06-27,945.0,5.0,4088.0,1.0,0.0,0,0.0
604941,2014-06-27,946.0,5.0,4213.0,1.0,0.0,0,0.0
604942,2014-06-27,947.0,5.0,6888.0,1.0,0.0,0,0.0
604943,2014-06-27,948.0,5.0,7053.0,1.0,0.0,0,0.0
604944,2014-06-27,949.0,5.0,4327.0,1.0,0.0,0,0.0
604945,2014-06-27,909.0,5.0,8648.0,1.0,0.0,0,0.0
604946,2014-06-27,950.0,5.0,5458.0,1.0,0.0,0,0.0
604947,2014-06-27,952.0,5.0,6188.0,1.0,0.0,0,0.0
604948,2014-06-27,953.0,5.0,4126.0,1.0,0.0,0,0.0
604949,2014-06-27,954.0,5.0,6212.0,1.0,0.0,0,0.0
604950,2014-06-27,955.0,5.0,4246.0,1.0,0.0,0,0.0
604951,2014-06-27,956.0,5.0,3446.0,1.0,,0,
604952,2014-06-27,957.0,5.0,7655.0,1.0,0.0,0,0.0
604953,2014-06-27,951.0,5.0,7611.0,1.0,0.0,0,0.0
604954,2014-06-27,908.0,5.0,3344.0,1.0,0.0,0,
604955,2014-06-27,907.0,5.0,5480.0,1.0,,0,0.0
604956,2014-06-27,906.0,5.0,9901.0,1.0,0.0,0,0.0
604957,2014-06-27,870.0,5.0,6974.0,1.0,0.0,0,0.0
604958,2014-06-27,869.0,5.0,4480.0,1.0,,0,0.0
604960,2014-06-27,867.0,5.0,4790.0,1.0,0.0,0,0.0
604961,2014-06-27,866.0,5.0,5999.0,1.0,0.0,0,0.0
604962,2014-06-27,865.0,5.0,6745.0,1.0,0.0,0,0.0
604963,2014-06-27,864.0,5.0,4090.0,1.0,0.0,0,0.0
604964,2014-06-27,,5.0,8524.0,1.0,0.0,0,0.0
604965,2014-06-27,862.0,5.0,9055.0,1.0,0.0,0,0.0
604966,2014-06-27,861.0,5.0,3132.0,1.0,0.0,0,0.0
604967,2014-06-27,860.0,5.0,5093.0,1.0,0.0,0,0.0
604968,2014-06-27,859.0,5.0,7393.0,,0.0,0,0.0
604969,2014-06-27,858.0,5.0,4512.0,1.0,0.0,0,0.0
604970,2014-06-27,857.0,5.0,6922.0,1.0,0.0,0,0.0
604971,2014-06-27,856.0,5.0,6090.0,1.0,0.0,0,0.0
604972,2014-06-27,855.0,5.0,5327.0,1.0,0.0,0,0.0
604973,2014-06-27,854.0,5.0,5113.0,,0.0,0,
604975,2014-06-27,841.0,5.0,2872.0,1.0,0.0,0,0.0
604976,2014-06-27,842.0,5.0,17396.0,1.0,0.0,0,0.0
604977,2014-06-27,843.0,5.0,7630.0,1.0,0.0,0,0.0
604978,2014-06-27,844.0,5.0,3533.0,1.0,0.0,0,0.0
604979,2014-06-27,845.0,5.0,5309.0,1.0,0.0,0,0.0
604980,2014-06-27,871.0,5.0,6503.0,1.0,0.0,0,0.0
604981,2014-06-27,846.0,5.0,8623.0,1.0,0.0,0,0.0
604982,2014-06-27,848.0,5.0,5591.0,1.0,0.0,0,0.0
604983,2014-06-27,849.0,5.0,7347.0,1.0,0.0,0,0.0
604984,2014-06-27,850.0,5.0,6086.0,1.0,0.0,0,
604985,2014-06-27,851.0,5.0,5852.0,1.0,0.0,0,0.0
604986,2014-06-27,852.0,5.0,4567.0,1.0,0.0,0,0.0
604987,2014-06-27,853.0,5.0,7702.0,1.0,0.0,0,0.0
604988,2014-06-27,847.0,5.0,5747.0,1.0,0.0,,0.0
604989,2014-06-27,975.0,5.0,7366.0,1.0,0.0,0,0.0
604990,2014-06-27,872.0,5.0,9030.0,1.0,0.0,0,0.0
604991,2014-06-27,874.0,5.0,4647.0,1.0,0.0,0,0.0
604993,2014-06-27,904.0,5.0,5694.0,1.0,0.0,0,
604994,2014-06-27,903.0,5.0,11439.0,1.0,0.0,0,0.0
604995,2014-06-27,,5.0,4537.0,1.0,0.0,0,0.0
604996,2014-06-27,901.0,5.0,7014.0,1.0,0.0,0,0.0
604997,2014-06-27,900.0,5.0,5542.0,1.0,0.0,0,0.0
604998,2014-06-27,899.0,5.0,4526.0,1.0,0.0,0,0.0
604999,2014-06-27,898.0,5.0,5519.0,1.0,0.0,0,0.0
605000,2014-06-27,897.0,5.0,3158.0,1.0,0.0,0,0.0
605001,2014-06-27,896.0,5.0,6023.0,1.0,0.0,,0.0
605002,2014-06-27,895.0,5.0,8645.0,1.0,0.0,0,0.0
605003,2014-06-27,894.0,5.0,7647.0,1.0,0.0,0,0.0
605004,2014-06-27,893.0,5.0,6175.0,1.0,0.0,0,0.0
605005,2014-06-27,892.0,5.0,8005.0,1.0,0.0,0,0.0
605006,2014-06-27,891.0,5.0,7534.0,1.0,0.0,0,0.0
605007,2014-06-27,890.0,5.0,5554.0,1.0,0.0,0,0.0
605008,2014-06-27,889.0,5.0,4284.0,1.0,0.0,0,0.0
605010,2014-06-27,876.0,5.0,6760.0,1.0,0.0,0,0.0
605011,2014-06-27,,5.0,5147.0,1.0,0.0,0,0.0
605012,2014-06-27,878.0,5.0,8655.0,1.0,0.0,0,0.0
605014,2014-06-27,880.0,5.0,7388.0,1.0,0.0,0,0.0
605015,2014-06-27,873.0,5.0,3484.0,1.0,0.0,0,0.0
605016,2014-06-27,881.0,5.0,3526.0,1.0,0.0,0,0.0
605017,2014-06-27,883.0,5.0,4714.0,1.0,,0,0.0
605018,2014-06-27,884.0,5.0,4925.0,1.0,0.0,0,0.0
605020,2014-06-27,886.0,5.0,6378.0,1.0,0.0,0,0.0
605021,2014-06-27,887.0,5.0,6760.0,1.0,0.0,0,0.0
605022,2014-06-27,888.0,5.0,8149.0,1.0,0.0,,0.0
605023,2014-06-27,882.0,5.0,5639.0,1.0,0.0,0,0.0
605024,2014-06-27,976.0,5.0,6250.0,1.0,0.0,0,0.0
605025,2014-06-27,977.0,5.0,3951.0,1.0,0.0,0,0.0
605026,2014-06-27,978.0,5.0,6244.0,1.0,0.0,0,0.0
605027,2014-06-27,1079.0,5.0,7431.0,1.0,0.0,0,0.0
605028,2014-06-27,1078.0,5.0,5540.0,1.0,0.0,0,0.0
605029,2014-06-27,1077.0,5.0,4597.0,1.0,0.0,0,0.0
605030,2014-06-27,1076.0,5.0,2921.0,1.0,0.0,0,0.0
605032,2014-06-27,1074.0,5.0,4568.0,1.0,0.0,0,0.0
605033,2014-06-27,1073.0,5.0,6631.0,1.0,0.0,0,0.0
605034,2014-06-27,1072.0,5.0,6184.0,1.0,0.0,0,0.0
605035,2014-06-27,1071.0,5.0,5298.0,,0.0,0,0.0
605036,2014-06-27,1070.0,5.0,5689.0,,0.0,0,0.0
605037,2014-06-27,1069.0,5.0,4959.0,1.0,0.0,0,0.0
605038,2014-06-27,1068.0,5.0,4572.0,1.0,0.0,0,0.0
605039,2014-06-27,1067.0,5.0,5624.0,1.0,0.0,0,0.0
605040,2014-06-27,1066.0,5.0,10444.0,1.0,0.0,0,0.0
605041,2014-06-27,1065.0,5.0,4193.0,1.0,0.0,0,0.0
605043,2014-06-27,1063.0,5.0,3950.0,1.0,0.0,0,0.0
605044,2014-06-27,1049.0,5.0,3407.0,1.0,0.0,0,0.0
605045,2014-06-27,1050.0,5.0,6095.0,1.0,0.0,0,0.0
605046,2014-06-27,1051.0,5.0,7777.0,1.0,0.0,0,0.0
605047,2014-06-27,1052.0,5.0,6268.0,1.0,0.0,0,0.0
605048,2014-06-27,1053.0,5.0,7083.0,1.0,0.0,0,0.0
605049,2014-06-27,1054.0,5.0,5926.0,1.0,,0,0.0
605050,2014-06-27,1080.0,5.0,9117.0,1.0,0.0,0,0.0
605051,2014-06-27,1055.0,5.0,6771.0,1.0,0.0,0,0.0
605052,2014-06-27,1057.0,5.0,5764.0,1.0,0.0,0,0.0
605053,2014-06-27,1058.0,5.0,7214.0,1.0,0.0,0,0.0
605054,2014-06-27,1059.0,5.0,7323.0,1.0,0.0,0,0.0
605055,2014-06-27,1060.0,5.0,6980.0,1.0,0.0,0,0.0
605056,2014-06-27,1061.0,5.0,5954.0,1.0,,0,0.0
605057,2014-06-27,1062.0,5.0,5123.0,1.0,0.0,0,0.0
605058,2014-06-27,1056.0,5.0,3787.0,,0.0,0,0.0
605059,2014-06-27,1048.0,5.0,6049.0,1.0,0.0,0,0.0
605060,2014-06-27,1081.0,5.0,5772.0,1.0,0.0,0,0.0
605061,2014-06-27,1083.0,5.0,4757.0,1.0,0.0,0,0.0
605062,2014-06-27,1114.0,,20311.0,1.0,0.0,0,0.0
605063,2014-06-27,1113.0,5.0,5758.0,1.0,0.0,0,0.0
605064,2014-06-27,1112.0,5.0,7513.0,1.0,0.0,0,0.0
605065,2014-06-27,,5.0,4812.0,1.0,0.0,0,0.0
605066,2014-06-27,1110.0,5.0,3485.0,1.0,0.0,0,0.0
605067,2014-06-27,1109.0,5.0,4652.0,1.0,0.0,0,0.0
605068,2014-06-27,1108.0,5.0,5532.0,1.0,0.0,0,0.0
605069,2014-06-27,1107.0,5.0,5485.0,1.0,0.0,0,0.0
605070,2014-06-27,1106.0,5.0,4665.0,1.0,0.0,0,0.0
605071,2014-06-27,1105.0,5.0,3628.0,1.0,,0,0.0
605072,2014-06-27,1104.0,5.0,4829.0,1.0,0.0,0,0.0
605073,2014-06-27,1103.0,5.0,4300.0,1.0,0.0,0,0.0
605074,2014-06-27,1102.0,5.0,5625.0,1.0,0.0,0,0.0
605075,2014-06-27,1101.0,5.0,9211.0,1.0,0.0,0,0.0
605076,2014-06-27,1100.0,5.0,4645.0,1.0,0.0,0,0.0
605077,2014-06-27,1099.0,5.0,6641.0,1.0,0.0,0,0.0
605078,2014-06-27,1098.0,5.0,4753.0,1.0,0.0,0,0.0
605079,2014-06-27,1084.0,5.0,6117.0,1.0,0.0,0,0.0
605080,2014-06-27,1085.0,5.0,6847.0,1.0,,0,0.0
605081,2014-06-27,1086.0,5.0,5262.0,1.0,0.0,0,0.0
605082,2014-06-27,1087.0,5.0,5471.0,1.0,0.0,0,0.0
605083,2014-06-27,1088.0,5.0,4659.0,1.0,0.0,0,0.0
605085,2014-06-27,,,5394.0,1.0,0.0,0,0.0
605086,2014-06-27,1090.0,5.0,6093.0,1.0,0.0,0,0.0
605088,2014-06-27,1093.0,5.0,7533.0,1.0,0.0,0,0.0
605089,2014-06-27,1094.0,5.0,3688.0,1.0,0.0,0,0.0
605090,2014-06-27,1095.0,5.0,4363.0,1.0,0.0,0,0.0
605091,2014-06-27,1096.0,5.0,5634.0,1.0,0.0,0,0.0
605092,2014-06-27,1097.0,,9867.0,1.0,0.0,0,0.0
605093,2014-06-27,1091.0,5.0,6695.0,1.0,0.0,0,0.0
605094,2014-06-27,839.0,5.0,4325.0,1.0,0.0,0,0.0
605095,2014-06-27,1047.0,5.0,4791.0,1.0,0.0,0,0.0
605097,2014-06-27,1009.0,5.0,4689.0,1.0,0.0,0,0.0
605098,2014-06-27,1008.0,5.0,4729.0,1.0,0.0,0,0.0
605099,2014-06-27,1007.0,5.0,6127.0,1.0,0.0,0,0.0
605100,2014-06-27,1006.0,5.0,4877.0,1.0,0.0,,0.0
605101,2014-06-27,1005.0,5.0,5097.0,1.0,0.0,0,0.0
605102,2014-06-27,1004.0,5.0,3522.0,1.0,0.0,0,
605103,2014-06-27,1003.0,5.0,6221.0,1.0,0.0,0,0.0
605104,2014-06-27,1002.0,5.0,4646.0,1.0,0.0,0,0.0
605105,2014-06-27,1001.0,5.0,4164.0,1.0,0.0,0,0.0
605106,2014-06-27,1000.0,5.0,5564.0,1.0,0.0,0,0.0
605107,2014-06-27,999.0,5.0,7643.0,1.0,0.0,0,0.0
605108,2014-06-27,998.0,5.0,3672.0,1.0,0.0,0,0.0
605109,2014-06-27,997.0,5.0,3558.0,1.0,0.0,0,0.0
605110,2014-06-27,996.0,5.0,5012.0,1.0,0.0,0,0.0
605111,2014-06-27,995.0,5.0,8293.0,1.0,0.0,0,0.0
605112,2014-06-27,994.0,5.0,3691.0,1.0,0.0,0,0.0
605113,2014-06-27,993.0,5.0,6440.0,1.0,0.0,0,0.0
605114,2014-06-27,979.0,5.0,5631.0,1.0,0.0,0,0.0
605115,2014-06-27,980.0,5.0,6801.0,1.0,0.0,0,0.0
605116,2014-06-27,981.0,5.0,7052.0,1.0,0.0,0,0.0
605117,2014-06-27,982.0,5.0,6749.0,1.0,0.0,0,0.0
605118,2014-06-27,983.0,5.0,7262.0,1.0,0.0,0,0.0
605119,2014-06-27,984.0,5.0,4306.0,1.0,0.0,0,0.0
605120,2014-06-27,1010.0,5.0,8198.0,1.0,0.0,0,0.0
605121,2014-06-27,985.0,5.0,7170.0,1.0,0.0,0,0.0
605122,2014-06-27,987.0,5.0,5864.0,1.0,0.0,0,0.0
605123,2014-06-27,988.0,5.0,5834.0,1.0,0.0,0,0.0
605124,2014-06-27,989.0,5.0,5313.0,1.0,0.0,0,0.0
605125,2014-06-27,990.0,5.0,6087.0,1.0,0.0,0,0.0
605126,2014-06-27,991.0,5.0,5805.0,1.0,0.0,0,0.0
605127,2014-06-27,992.0,5.0,5257.0,1.0,0.0,0,0.0
605128,2014-06-27,986.0,5.0,4717.0,1.0,0.0,0,0.0
605129,2014-06-27,,5.0,7963.0,1.0,0.0,0,0.0
605130,2014-06-27,1011.0,5.0,6918.0,1.0,0.0,0,0.0
